Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
BED BATH & BEYOND INC,BBBY,Common,0,-5467444,0,-313339000,0.00,0.00,Hist,12/31/2011
GOOGLE INC.,GOOG,CL A,0,-938388,0,-483307000,0.00,0.00,Hist,12/31/2011
MONSANTO CO /NEW/,MON,Common,0,-5219837,0,-313399000,0.00,0.00,Hist,12/31/2011
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,CL A,0,-26522223,0,-410564000,0.00,0.00,Hist,12/31/2011
QUALCOMM INC/DE,QCOM,Common,0,-7222518,0,-351231000,0.00,0.00,Hist,12/31/2011
SCHLUMBERGER LIMITED/NV,SLB,Common,0,-6041581,0,-360864000,0.00,0.00,Hist,12/31/2011
LAS VEGAS SANDS CORP,LVS,Common,0,-7366136,0,-282418000,0.00,0.00,Hist,12/31/2011
"Fossil Group, Inc.",FOSL,Common,0,-1984441,0,-160859000,0.00,0.00,Hist,12/31/2011
WYNDHAM WORLDWIDE CORP,WYND,Common,0,-7643808,0,-217925000,0.00,0.00,Hist,12/31/2011
YUM BRANDS INC,YUM,Common,0,-2033052,0,-100412000,0.00,0.00,Hist,12/31/2011
US BANCORP \DE\,USB,Common,0,-3841481,0,-90428000,0.00,0.00,Hist,12/31/2011
UNITED TECHNOLOGIES CORP /DE/,UTX,Common,0,-2465518,0,-173474000,0.00,0.00,Hist,12/31/2011
COCA COLA CO,KO,Common,0,-2524200,0,-170535000,0.00,0.00,Hist,12/31/2011
ESTEE LAUDER COMPANIES INC,EL,Common,0,-1835338,0,-161216000,0.00,0.00,Hist,12/31/2011
CROWN CASTLE INTERNATIONAL CORP,CCI,Common,0,-12145787,0,-493969000,0.00,0.00,Hist,12/31/2011
APPLE INC,AAPL,Common,0,-2059427,0,-785301000,0.00,0.00,Hist,12/31/2011
EXPRESS SCRIPTS INC,ESRX,Common,0,-13443610,0,-498355000,0.00,0.00,Hist,12/31/2011
Liberty Interactive Corp,LCAPA,Common,0,-2488283,0,-164525000,0.00,0.00,Hist,12/31/2011
WABCO Holdings Inc.,WBC,Common,0,-4397934,0,-166506000,0.00,0.00,Hist,12/31/2011
WILLIAMS SONOMA INC,WSM,Common,0,-5824323,0,-179331000,0.00,0.00,Hist,12/31/2011
AMERIPRISE FINANCIAL INC,AMP,Common,0,-2351418,0,-92552000,0.00,0.00,Hist,12/31/2011
OCEANEERING INTERNATIONAL INC,OII,Common,0,-6043228,0,-213568000,0.00,0.00,Hist,12/31/2011
GOODRICH CORP,GR,Common,0,-2678332,0,-323221000,0.00,0.00,Hist,12/31/2011
ROYAL CARIBBEAN CRUISES LTD,RCL,Common,0,-3115316,0,-67415000,0.00,0.00,Hist,12/31/2011
APPLE INC,AAPL,Common,2059427,82164,785301000,121593000,6.40,,Hist,09/30/2011
COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,Common,10697067,2091407,670706000,39567000,5.47,,Hist,09/30/2011
DOLLAR GENERAL CORP,DG,COM,15811147,-378994,597029000,48345000,4.87,,Hist,09/30/2011
RALPH LAUREN CORP,RL,COM,4215814,4215814,546791000,546791000,4.46,,Hist,09/30/2011
EXPRESS SCRIPTS INC,ESRX,Common,13443610,5397283,498355000,64014000,4.06,,Hist,09/30/2011
CROWN CASTLE INTERNATIONAL CORP,CCI,Common,12145787,59322,493969000,962000,4.03,4.24,Hist,09/30/2011
GOOGLE INC.,GOOG,CL A,938388,107056,483307000,62337000,3.94,,Hist,09/30/2011
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,CL A,26522223,21796103,410564000,326912000,3.35,,Hist,09/30/2011
SCHLUMBERGER LIMITED/NV,SLB,Common,6041581,1954990,360864000,7783000,2.94,,Hist,09/30/2011
QUALCOMM INC/DE,QCOM,Common,7222518,1050545,351231000,725000,2.86,,Hist,09/30/2011
GOODRICH CORP,GR,Common,2678332,-2270689,323221000,-149411000,2.64,,Hist,09/30/2011
"NetApp, Inc.",NTAP,Common,9519193,1947396,322986000,-76653000,2.63,2.57,Hist,09/30/2011
MONSANTO CO /NEW/,MON,Common,5219837,137515,313399000,-55273000,2.56,,Hist,09/30/2011
BED BATH & BEYOND INC,BBBY,Common,5467444,1298997,313339000,70027000,2.55,,Hist,09/30/2011
SPDR S&P 500 ETF TRUST,SPY,UNIT SER 1,2630000,2630000,297585000,297585000,100.00,,Hist,09/30/2011
Booking Holdings Inc.,PCLN,Common,646389,288212,290526000,107164000,2.37,,Hist,09/30/2011
LAS VEGAS SANDS CORP,LVS,Common,7366136,7366136,282418000,282418000,2.30,1.01,Hist,09/30/2011
EQUINIX INC,EQIX,Common,3142821,119121,279177000,-26277000,2.28,6.63,Hist,09/30/2011
CTRIP COM INTERNATIONAL LTD,CTRP,ADR,8596005,506880,276405000,-72075000,2.25,,Hist,09/30/2011
DOLLAR TREE INC,DLTR,COM,3566451,464187,267983000,61310000,2.18,2.92,Hist,09/30/2011
TransDigm Group INC,TDG,Common,3089601,63100,252328000,-23659000,2.06,,Hist,09/30/2011
"NetEase, Inc.",NTES,SPONSORED ADR,6379580,1468809,243445000,22018000,1.98,,Hist,09/30/2011
WYNDHAM WORLDWIDE CORP,WYND,Common,7643808,913105,217925000,-8563000,1.78,4.96,Hist,09/30/2011
OCEANEERING INTERNATIONAL INC,OII,Common,6043228,5559535,213568000,193978000,1.74,11.14,Hist,09/30/2011
VISA INC.,V,CL A,2272192,2272192,194772000,194772000,1.59,,Hist,09/30/2011
NII HOLDINGS INC,NIHD,Common,7006471,7006471,188824000,188824000,1.54,,Hist,09/30/2011
TERADATA CORP /DE/,TDC,Common,3507642,754931,187764000,22051000,1.53,2.08,Hist,09/30/2011
WILLIAMS SONOMA INC,WSM,Common,5824323,5824323,179331000,179331000,1.46,,Hist,09/30/2011
Sensata Technologies Holding N.V.,ST,Common,6670287,1591287,176496000,-14728000,1.44,,Hist,09/30/2011
UNITED TECHNOLOGIES CORP /DE/,UTX,Common,2465518,2465518,173474000,173474000,1.41,0.27,Hist,09/30/2011
COCA COLA CO,KO,Common,2524200,-62000,170535000,-3490000,1.39,0.11,Hist,09/30/2011
INTERNATIONAL FLAVORS & FRAGRANCES INC,IFF,Common,2992507,250000,168239000,-7940000,1.37,3.70,Hist,09/30/2011
WABCO Holdings Inc.,WBC,Common,4397934,339007,166506000,-113803000,1.36,6.55,Hist,09/30/2011
ARMOR HOLDINGS INC,AH,COM,7841405,4875317,166473000,81079000,1.36,,Hist,09/30/2011
Liberty Interactive Corp,LCAPA,Common,2488283,352128,164525000,-18650000,1.34,,Hist,09/30/2011
ESTEE LAUDER COMPANIES INC,EL,Common,1835338,-849519,161216000,-121204000,1.31,,Hist,09/30/2011
"Fossil Group, Inc.",FOSL,Common,1984441,1984441,160859000,160859000,1.31,3.14,Hist,09/30/2011
New Oriental Education & Technology Group Inc.,EDU,SP ADR,6726851,4978238,154516000,-40839000,1.26,,Hist,09/30/2011
SEARS HOLDINGS CORP,SHLD,PUT,2364200,-400000,135989000,-61485000,1.11,,Hist,09/30/2011
YUM BRANDS INC,YUM,Common,2033052,-5248951,100412000,-301846000,0.82,,Hist,09/30/2011
AMERIPRISE FINANCIAL INC,AMP,Common,2351418,335147,92552000,-23747000,0.75,,Hist,09/30/2011
US BANCORP \DE\,USB,Common,3841481,-3281684,90428000,-91284000,0.74,0.20,Hist,09/30/2011
"SolarWinds, Inc.",SWI,COM,3766081,1859340,82929000,33087000,0.68,5.18,Hist,09/30/2011
LIBERTY MEDIA LLC,LSTZA,COM,1259494,0,80053000,-14711000,0.65,,Hist,09/30/2011
"NetApp, Inc.",NTAP,CALL,2200000,2200000,74646000,74646000,0.61,,Hist,09/30/2011
CITIGROUP INC,C,COM,2740726,-3832331,70217000,-203485000,0.57,,Hist,09/30/2011
ROYAL CARIBBEAN CRUISES LTD,RCL,Common,3115316,-2063820,67415000,-127528000,0.55,1.44,Hist,09/30/2011
VanceInfo Technologies Inc.,VIT,ADR,7862536,3419023,52915000,-49775000,0.43,,Hist,09/30/2011
Grifols SA,GRFS,SPONSORED ADR,7067971,7067971,45164000,45164000,0.37,,Hist,09/30/2011
EXPRESS SCRIPTS INC,ESRX,Call,994700,994700,36874000,36874000,0.30,,Hist,09/30/2011
iSoftStone Holdings Ltd,ISS,Common,5053798,1222632,32799000,-25856000,0.27,,Hist,09/30/2011
Yandex N.V.,YNDX,COM,1243941,-5034371,25451000,-197492000,0.21,,Hist,09/30/2011
Homeinns Hotel Group,HMIN,SP ADR,918939,115079,23681000,-6898000,0.19,,Hist,09/30/2011
Arcos Dorados Holdings Inc.,ARCO,Common,824599,-175401,19122000,-1968000,0.16,,Hist,09/30/2011
"China Lodging Group, Ltd",HTHT,Com,1046851,0,14331000,-4303000,0.12,,Hist,09/30/2011
7 Days Group Holdings LTD,SVN,ADR,999322,0,12651000,-6666000,0.10,,Hist,09/30/2011
O REILLY AUTOMOTIVE INC,ORLY,COM,0,-5563396,0,-364458000,0.00,0.00,Hist,09/30/2011
Nielsen Holdings plc,NLSN,COM,0,-5963949,0,-185837000,0.00,0.00,Hist,09/30/2011
AUTODESK INC,ADSK,Common,0,-900000,0,-34740000,0.00,0.00,Hist,09/30/2011
FAMILY DOLLAR STORES INC,FDO,Common,0,-3293534,0,-173108000,0.00,0.00,Hist,09/30/2011
WEYERHAEUSER CO,WY,PUT,0,-1700000,0,-37162000,0.00,0.00,Hist,09/30/2011
PLUM CREEK TIMBER CO INC,PCL,PUT,0,-500000,0,-20270000,0.00,0.00,Hist,09/30/2011
Accenture plc,ACN,COM,0,-3325917,0,-200952000,0.00,0.00,Hist,09/30/2011
EMERSON ELECTRIC CO,EMR,Common,0,-943636,0,-53080000,0.00,0.00,Hist,09/30/2011
MEDCO HEALTH SOLUTIONS INC,MHS,Common,0,-3675541,0,-207742000,0.00,0.00,Hist,09/30/2011
NETFLIX INC,NFLX,Common,0,-639421,0,-167969000,0.00,0.00,Hist,09/30/2011
RALPH LAUREN CORP,RL,CL A,0,-4085898,0,-541831000,0.00,0.00,Hist,09/30/2011
AMERICAN TOWER CORP /MA/,AMT,Common,0,-3413095,0,-178607000,0.00,0.00,Hist,09/30/2011
DAVITA INC.,DVA,Common,0,-167405,0,-14499000,0.00,0.00,Hist,09/30/2011
APPLE INC,AAPL,Common,1977263,422000,663708000,121686000,4.99,,Hist,06/30/2011
COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,Common,8605660,2251537,631139000,113913000,4.75,,Hist,06/30/2011
DOLLAR GENERAL CORP,DG,COM,16190141,403100,548684000,53760000,4.13,,Hist,06/30/2011
RALPH LAUREN CORP,RL,CL A,4085898,503187,541831000,98829000,4.08,,Hist,06/30/2011
CROWN CASTLE INTERNATIONAL CORP,CCI,Common,12086465,0,493007000,-21272000,3.71,,Hist,06/30/2011
GOODRICH CORP,GR,Common,4949021,584783,472632000,99359000,3.56,,Hist,06/30/2011
EXPRESS SCRIPTS INC,ESRX,Common,8046327,-1696574,434341000,-107462000,3.27,,Hist,06/30/2011
GOOGLE INC.,GOOG,CL A,831332,831332,420970000,420970000,3.17,,Hist,06/30/2011
YUM BRANDS INC,YUM,Common,7282003,-3155139,402258000,-134002000,3.03,,Hist,06/30/2011
"NetApp, Inc.",NTAP,Common,7571797,-1222950,399639000,-23806000,3.01,2.04,Hist,06/30/2011
MONSANTO CO /NEW/,MON,Common,5082322,2758530,368672000,200755000,2.77,,Hist,06/30/2011
O REILLY AUTOMOTIVE INC,ORLY,COM,5563396,0,364458000,44785000,2.74,4.04,Hist,06/30/2011
SCHLUMBERGER LIMITED/NV,SLB,Common,4086591,216027,353081000,-7888000,2.66,,Hist,06/30/2011
QUALCOMM INC/DE,QCOM,Common,6171973,-131090,350506000,4909000,2.64,,Hist,06/30/2011
CTRIP COM INTERNATIONAL LTD,CTRP,ADR,8089125,194562,348480000,20935000,2.62,,Hist,06/30/2011
EQUINIX INC,EQIX,Common,3023700,-1012820,305454000,-62273000,2.30,6.43,Hist,06/30/2011
ESTEE LAUDER COMPANIES INC,EL,Common,2684857,-345705,282420000,-9605000,2.12,,Hist,06/30/2011
WABCO Holdings Inc.,WBC,Common,4058927,2761432,280309000,200331000,2.11,6.02,Hist,06/30/2011
TransDigm Group INC,TDG,Common,3026501,138722,275987000,33904000,2.08,,Hist,06/30/2011
CITIGROUP INC,C,COM,6573057,6573057,273702000,273702000,2.06,,Hist,06/30/2011
BED BATH & BEYOND INC,BBBY,Common,4168447,4168447,243312000,243312000,1.83,,Hist,06/30/2011
WYNDHAM WORLDWIDE CORP,WYND,Common,6730703,0,226488000,12384000,1.70,4.10,Hist,06/30/2011
Yandex N.V.,YNDX,COM,6278312,6278312,222943000,222943000,1.68,,Hist,06/30/2011
"NetEase, Inc.",NTES,SPONSORED ADR,4910771,2859806,221427000,119884000,1.67,,Hist,06/30/2011
MEDCO HEALTH SOLUTIONS INC,MHS,Common,3675541,572683,207742000,33485000,1.56,,Hist,06/30/2011
DOLLAR TREE INC,DLTR,COM,3102264,3102264,206673000,206673000,1.55,,Hist,06/30/2011
Accenture plc,ACN,COM,3325917,-95156,200952000,12896000,1.51,,Hist,06/30/2011
SEARS HOLDINGS CORP,SHLD,PUT,2764200,10000,197474000,-30161000,1.49,,Hist,06/30/2011
New Oriental Education & Technology Group Inc.,EDU,SP ADR,1748613,-259395,195355000,-5586000,1.47,,Hist,06/30/2011
ROYAL CARIBBEAN CRUISES LTD,RCL,Common,5179136,1305024,194943000,35097000,1.47,2.39,Hist,06/30/2011
Sensata Technologies Holding N.V.,ST,Common,5079000,1381563,191224000,62812000,1.44,,Hist,06/30/2011
Nielsen Holdings plc,NLSN,COM,5963949,-434251,185837000,11102000,1.40,1.66,Hist,06/30/2011
Booking Holdings Inc.,PCLN,Common,358177,0,183362000,1967000,1.38,,Hist,06/30/2011
Liberty Interactive Corp,LCAPA,Common,2136155,2136155,183175000,183175000,1.38,,Hist,06/30/2011
US BANCORP \DE\,USB,Common,7123165,581867,181712000,8825000,1.37,0.37,Hist,06/30/2011
AMERICAN TOWER CORP /MA/,AMT,Common,3413095,3413095,178607000,178607000,1.34,,Hist,06/30/2011
INTERNATIONAL FLAVORS & FRAGRANCES INC,IFF,Common,2742507,0,176179000,5321000,1.33,3.41,Hist,06/30/2011
COCA COLA CO,KO,Common,2586200,0,174025000,2431000,1.31,0.11,Hist,06/30/2011
FAMILY DOLLAR STORES INC,FDO,Common,3293534,-2339632,173108000,-115986000,1.30,2.74,Hist,06/30/2011
NETFLIX INC,NFLX,Common,639421,639421,167969000,167969000,1.26,,Hist,06/30/2011
TERADATA CORP /DE/,TDC,Common,2752711,2752711,165713000,165713000,1.25,1.63,Hist,06/30/2011
AMERIPRISE FINANCIAL INC,AMP,Common,2016271,0,116299000,-6855000,0.87,,Hist,06/30/2011
VanceInfo Technologies Inc.,VIT,ADR,4443513,250692,102690000,-29007000,0.77,,Hist,06/30/2011
LIBERTY MEDIA LLC,LSTZA,COM,1259494,0,94764000,-2973000,0.71,,Hist,06/30/2011
ARMOR HOLDINGS INC,AH,COM,2966088,1430310,85394000,42761000,0.64,,Hist,06/30/2011
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,CL A,4726120,-4850648,83652000,-84708000,0.63,,Hist,06/30/2011
iSoftStone Holdings Ltd,ISS,Common,3831166,1288730,58655000,11595000,0.44,,Hist,06/30/2011
EMERSON ELECTRIC CO,EMR,Common,943636,943636,53080000,53080000,0.40,,Hist,06/30/2011
"SolarWinds, Inc.",SWI,COM,1906741,-108165,49842000,2572000,0.37,2.62,Hist,06/30/2011
WEYERHAEUSER CO,WY,PUT,1700000,0,37162000,-4658000,0.28,,Hist,06/30/2011
AUTODESK INC,ADSK,Common,900000,-1086061,34740000,-52865000,0.26,,Hist,06/30/2011
Homeinns Hotel Group,HMIN,SP ADR,803860,0,30579000,-1230000,0.23,,Hist,06/30/2011
Arcos Dorados Holdings Inc.,ARCO,Common,1000000,1000000,21090000,21090000,0.16,,Hist,06/30/2011
PLUM CREEK TIMBER CO INC,PCL,PUT,500000,0,20270000,-1535000,0.15,,Hist,06/30/2011
OCEANEERING INTERNATIONAL INC,OII,Common,483693,483693,19590000,19590000,0.15,0.89,Hist,06/30/2011
7 Days Group Holdings LTD,SVN,ADR,999322,85683,19317000,788000,0.15,,Hist,06/30/2011
"China Lodging Group, Ltd",HTHT,Com,1046851,0,18634000,377000,0.14,,Hist,06/30/2011
DAVITA INC.,DVA,Common,167405,-1900160,14499000,-162298000,0.11,,Hist,06/30/2011
Mastercard Inc,MA,CL A,0,-692841,0,-174402000,0.00,0.00,Hist,06/30/2011
LINCARE HOLDINGS INC,LNCR,Common,0,-4635800,0,-137498000,0.00,0.00,Hist,06/30/2011
CITIGROUP INC,C,Common,0,-93447100,0,-413036000,0.00,0.00,Hist,06/30/2011
JPMORGAN CHASE & CO,JPM,Common,0,-7400879,0,-341181000,0.00,0.00,Hist,06/30/2011
AMPHENOL CORP /DE/,APH,Cl A,0,-776198,0,-42217000,0.00,0.00,Hist,06/30/2011
CITRIX SYSTEMS INC,CTXS,Common,0,-2314910,0,-170053000,0.00,0.00,Hist,06/30/2011
CABLEVISION SYSTEMS CORP /NY,CVC,Common,0,-493000,0,-17063000,0.00,0.00,Hist,06/30/2011
Towers Watson & Co.,TW,COM,0,-2027651,0,-112454000,0.00,0.00,Hist,06/30/2011
"Scripps Networks Interactive, Inc.",SNI,Common,0,-3289069,0,-164749000,0.00,0.00,Hist,06/30/2011
Mead Johnson Nutrition Co,MJN,Common,0,-2707972,0,-156873000,0.00,0.00,Hist,06/30/2011
INFORMATICA LLC,INFA,Common,0,-2510444,0,-131020000,0.00,0.00,Hist,06/30/2011
VIASAT INC,VSAT,Common,0,-580411,0,-23124000,0.00,0.00,Hist,06/30/2011
APPLE INC,AAPL,Common,1555263,-159363,542022000,-11048000,4.31,,Hist,03/31/2011
EXPRESS SCRIPTS INC,ESRX,Common,9742901,1987358,541803000,122616000,4.31,,Hist,03/31/2011
YUM BRANDS INC,YUM,Common,10437142,-1910349,536260000,-69384000,4.26,,Hist,03/31/2011
COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,Common,6354123,-152798,517226000,40334000,4.11,,Hist,03/31/2011
CROWN CASTLE INTERNATIONAL CORP,CCI,Common,12086465,4623061,514279000,187158000,4.09,,Hist,03/31/2011
DOLLAR GENERAL CORP,DG,COM,15787041,2193974,494924000,78025000,3.94,,Hist,03/31/2011
RALPH LAUREN CORP,RL,CL A,3582711,111906,443002000,58020000,3.52,,Hist,03/31/2011
"NetApp, Inc.",NTAP,Common,8794747,4177769,423445000,169696000,3.37,,Hist,03/31/2011
CITIGROUP INC,C,Common,93447100,-51696034,413036000,-273491000,3.28,,Hist,03/31/2011
GOODRICH CORP,GR,Common,4364238,-139900,373273000,-23406000,2.97,,Hist,03/31/2011
EQUINIX INC,EQIX,Common,4036520,0,367727000,39719000,2.92,8.62,Hist,03/31/2011
SCHLUMBERGER LIMITED/NV,SLB,Common,3870564,-3133734,360969000,-223890000,2.87,,Hist,03/31/2011
QUALCOMM INC/DE,QCOM,Common,6303063,3779355,345597000,220699000,2.75,,Hist,03/31/2011
JPMORGAN CHASE & CO,JPM,Common,7400879,-711923,341181000,-2964000,2.71,,Hist,03/31/2011
CTRIP COM INTERNATIONAL LTD,CTRP,ADR,7894563,3581913,327545000,153098000,2.60,,Hist,03/31/2011
O REILLY AUTOMOTIVE INC,ORLY,COM,5563396,5563396,319673000,319673000,2.54,3.98,Hist,03/31/2011
ESTEE LAUDER COMPANIES INC,EL,Common,3030562,0,292025000,47459000,2.32,,Hist,03/31/2011
FAMILY DOLLAR STORES INC,FDO,Common,5633166,900000,289094000,53808000,2.30,4.61,Hist,03/31/2011
TransDigm Group INC,TDG,Common,2887779,0,242083000,34134000,1.93,,Hist,03/31/2011
SEARS HOLDINGS CORP,SHLD,PUT,2754200,-302500,227635000,2203000,1.81,,Hist,03/31/2011
WYNDHAM WORLDWIDE CORP,WYND,Common,6730703,-1001737,214104000,-17560000,1.70,,Hist,03/31/2011
New Oriental Education & Technology Group Inc.,EDU,SP ADR,2008008,-438138,200941000,-56467000,1.60,,Hist,03/31/2011
Accenture plc,ACN,COM,3421073,-724894,188056000,-12982000,1.50,,Hist,03/31/2011
Booking Holdings Inc.,PCLN,Common,358177,358177,181395000,181395000,1.44,,Hist,03/31/2011
DAVITA INC.,DVA,Common,2067565,-382752,176797000,6524000,1.41,,Hist,03/31/2011
Nielsen Holdings plc,NLSN,COM,6398200,6398200,174735000,174735000,1.39,,Hist,03/31/2011
Mastercard Inc,MA,CL A,692841,-70553,174402000,3318000,1.39,,Hist,03/31/2011
MEDCO HEALTH SOLUTIONS INC,MHS,Common,3102858,3102858,174257000,174257000,1.39,,Hist,03/31/2011
US BANCORP \DE\,USB,Common,6541298,6541298,172887000,172887000,1.37,0.34,Hist,03/31/2011
COCA COLA CO,KO,Common,2586200,-774100,171594000,-13223000,1.36,,Hist,03/31/2011
INTERNATIONAL FLAVORS & FRAGRANCES INC,IFF,Common,2742507,2540050,170858000,159603000,1.36,3.43,Hist,03/31/2011
CITRIX SYSTEMS INC,CTXS,Common,2314910,2314910,170053000,170053000,1.35,1.23,Hist,03/31/2011
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,CL A,9576768,9576768,168360000,168360000,1.34,,Hist,03/31/2011
MONSANTO CO /NEW/,MON,Common,2323792,-656189,167917000,-44913000,1.34,,Hist,03/31/2011
"Scripps Networks Interactive, Inc.",SNI,Common,3289069,1758743,164749000,85555000,1.31,,Hist,03/31/2011
ROYAL CARIBBEAN CRUISES LTD,RCL,Common,3874112,3874112,159846000,159846000,1.27,1.80,Hist,03/31/2011
Mead Johnson Nutrition Co,MJN,Common,2707972,-1469844,156873000,-103196000,1.25,1.32,Hist,03/31/2011
LINCARE HOLDINGS INC,LNCR,Common,4635800,-1609017,137498000,-30050000,1.09,4.75,Hist,03/31/2011
VanceInfo Technologies Inc.,VIT,ADR,4192821,0,131697000,-13123000,1.05,,Hist,03/31/2011
INFORMATICA LLC,INFA,Common,2510444,-774677,131020000,-13624000,1.04,,Hist,03/31/2011
Sensata Technologies Holding N.V.,ST,Common,3697437,3697437,128412000,128412000,1.02,,Hist,03/31/2011
AMERIPRISE FINANCIAL INC,AMP,Common,2016271,-3381080,123154000,-187464000,0.98,,Hist,03/31/2011
Towers Watson & Co.,TW,COM,2027651,-1457736,112454000,-68995000,0.89,,Hist,03/31/2011
"NetEase, Inc.",NTES,SPONSORED ADR,2050965,2050965,101543000,101543000,0.81,,Hist,03/31/2011
LIBERTY MEDIA LLC,LSTZA,COM,1259494,426330,97737000,42348000,0.78,,Hist,03/31/2011
AUTODESK INC,ADSK,Common,1986061,-2332313,87605000,-77357000,0.70,0.87,Hist,03/31/2011
WABCO Holdings Inc.,WBC,Common,1297495,387396,79978000,24526000,0.64,2.01,Hist,03/31/2011
"SolarWinds, Inc.",SWI,COM,2014906,2014906,47270000,47270000,0.38,2.88,Hist,03/31/2011
iSoftStone Holdings Ltd,ISS,Common,2542436,1317458,47060000,24802000,0.37,,Hist,03/31/2011
ARMOR HOLDINGS INC,AH,COM,1535778,1535778,42633000,42633000,0.34,,Hist,03/31/2011
AMPHENOL CORP /DE/,APH,Cl A,776198,-4278881,42217000,-224590000,0.34,,Hist,03/31/2011
WEYERHAEUSER CO,WY,PUT,1700000,1700000,41820000,41820000,0.33,,Hist,03/31/2011
Homeinns Hotel Group,HMIN,SP ADR,803860,279130,31809000,10316000,0.25,,Hist,03/31/2011
VIASAT INC,VSAT,Common,580411,0,23124000,-2652000,0.18,,Hist,03/31/2011
PLUM CREEK TIMBER CO INC,PCL,PUT,500000,500000,21805000,21805000,0.17,,Hist,03/31/2011
7 Days Group Holdings LTD,SVN,ADR,913639,0,18529000,-932000,0.15,,Hist,03/31/2011
"China Lodging Group, Ltd",HTHT,Com,1046851,1100,18257000,-4519000,0.15,,Hist,03/31/2011
CABLEVISION SYSTEMS CORP /NY,CVC,Common,493000,-4632672,17063000,-156390000,0.14,,Hist,03/31/2011
URBAN OUTFITTERS INC,URBN,Common,0,-2765108,0,-99019000,0.00,0.00,Hist,03/31/2011
SCHWAB CHARLES CORP,SCHW,Common,0,-11050680,0,-189077000,0.00,0.00,Hist,03/31/2011
O REILLY AUTOMOTIVE INC,ORLY,Common,0,-2997343,0,-181099000,0.00,0.00,Hist,03/31/2011
UNION PACIFIC CORP,UNP,Common,0,-1870241,0,-173297000,0.00,0.00,Hist,03/31/2011
TECK RESOURCES LTD,TCK,Common,0,-7359464,0,-455036000,0.00,0.00,Hist,03/31/2011
SPDR GOLD TRUST,GLD,GOLD SHS,0,-3233000,0,-448482000,0.00,0.00,Hist,03/31/2011
DICKS SPORTING GOODS INC,DKS,Common,0,-4765663,0,-178712000,0.00,0.00,Hist,03/31/2011
LONGTOP FINANCIAL TECHNOLOGIES LTD,LFT,ADR,0,-2104089,0,-76126000,0.00,0.00,Hist,03/31/2011
CITIGROUP INC,C,Common,145143134,145143134,686527000,686527000,5.66,,Hist,12/31/2010
YUM BRANDS INC,YUM,Common,12347491,-2705603,605644000,-87702000,4.99,,Hist,12/31/2010
SCHLUMBERGER LIMITED/NV,SLB,Common,7004298,7004298,584859000,584859000,4.82,,Hist,12/31/2010
APPLE INC,AAPL,Common,1714626,-992480,553070000,-215071000,4.56,,Hist,12/31/2010
COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,Common,6506921,-2716367,476892000,-117733000,3.93,,Hist,12/31/2010
TECK RESOURCES LTD,TCK,Common,7359464,7359464,455036000,455036000,3.75,,Hist,12/31/2010
SPDR GOLD TRUST,GLD,GOLD SHS,3233000,-137000,448482000,17425000,3.70,,Hist,12/31/2010
EXPRESS SCRIPTS INC,ESRX,Common,7755543,3518122,419187000,212825000,3.45,,Hist,12/31/2010
DOLLAR GENERAL CORP,DG,COM,13593067,5031263,416899000,166466000,3.43,,Hist,12/31/2010
GOODRICH CORP,GR,Common,4504138,457474,396679000,98318000,3.27,,Hist,12/31/2010
RALPH LAUREN CORP,RL,CL A,3470805,381878,384982000,107411000,3.17,,Hist,12/31/2010
JPMORGAN CHASE & CO,JPM,Common,8112802,-3598979,344145000,-101723000,2.84,,Hist,12/31/2010
EQUINIX INC,EQIX,Common,4036520,700000,328008000,-13485000,2.70,8.78,Hist,12/31/2010
CROWN CASTLE INTERNATIONAL CORP,CCI,Common,7463404,-4783593,327121000,-213584000,2.70,,Hist,12/31/2010
AMERIPRISE FINANCIAL INC,AMP,Common,5397351,118593,310618000,60774000,2.56,,Hist,12/31/2010
AMPHENOL CORP /DE/,APH,Cl A,5055079,0,266807000,19209000,2.20,,Hist,12/31/2010
Mead Johnson Nutrition Co,MJN,Common,4177816,0,260069000,22309000,2.14,2.04,Hist,12/31/2010
New Oriental Education & Technology Group Inc.,EDU,SP ADR,2446146,-365781,257408000,-16980000,2.12,,Hist,12/31/2010
"NetApp, Inc.",NTAP,Common,4616978,1344614,253749000,90818000,2.09,,Hist,12/31/2010
ESTEE LAUDER COMPANIES INC,EL,Common,3030562,-2329471,244566000,-94349000,2.02,,Hist,12/31/2010
FAMILY DOLLAR STORES INC,FDO,Common,4733166,0,235286000,26269000,1.94,3.75,Hist,12/31/2010
WYNDHAM WORLDWIDE CORP,WYND,Common,7732440,1431493,231664000,58577000,1.91,,Hist,12/31/2010
SEARS HOLDINGS CORP,SHLD,PUT,3056700,0,225432000,4922000,1.86,,Hist,12/31/2010
TransDigm Group INC,TDG,Common,2887779,407908,207949000,54073000,1.71,,Hist,12/31/2010
Accenture plc,ACN,COM,4145967,-5094952,201038000,-191609000,1.66,,Hist,12/31/2010
